asset_id,snapshot_date,actual,predicted_probability,predicted_class,risk_probability,risk_level,risk_score,recommended_action
AST032260,2026-05-25,0,0.4794222729461269,0,0.4794222729461269,HIGH,47.94,Schedule inspection within 7 days
AST032282,2026-05-25,0,0.5906262454337081,1,0.5906262454337081,HIGH,59.06,Schedule inspection within 7 days
AST032283,2026-05-25,1,0.6560655991690122,1,0.6560655991690122,CRITICAL,65.61,Immediate inspection
AST032284,2026-05-25,0,0.5957444699650509,1,0.5957444699650509,HIGH,59.57,Schedule inspection within 7 days
AST032285,2026-05-25,0,0.5498241387642745,1,0.5498241387642745,HIGH,54.98,Schedule inspection within 7 days
AST032286,2026-05-25,0,0.0008865893383943,0,0.0008865893383943,LOW,0.09,Routine monitoring
AST032287,2026-05-25,0,0.6208155242883162,1,0.6208155242883162,CRITICAL,62.08,Immediate inspection
AST032288,2026-05-25,0,0.4076683221235552,0,0.4076683221235552,HIGH,40.77,Schedule inspection within 7 days
AST032281,2026-05-25,0,0.3820487535086556,0,0.3820487535086556,MEDIUM,38.2,Monitor asset condition
AST032289,2026-05-25,0,0.5357115889964851,1,0.5357115889964851,HIGH,53.57,Schedule inspection within 7 days
AST032291,2026-05-25,0,0.4868251795759046,0,0.4868251795759046,HIGH,48.68,Schedule inspection within 7 days
AST032292,2026-05-25,0,0.5803006926855533,1,0.5803006926855533,HIGH,58.03,Schedule inspection within 7 days
AST032293,2026-05-25,0,0.4696874639218401,0,0.4696874639218401,HIGH,46.97,Schedule inspection within 7 days
AST032294,2026-05-25,0,0.4214927171759427,0,0.4214927171759427,HIGH,42.15,Schedule inspection within 7 days
AST032295,2026-05-25,0,0.0018896384488256,0,0.0018896384488256,LOW,0.19,Routine monitoring
AST032296,2026-05-25,0,0.4562998845231211,0,0.4562998845231211,HIGH,45.63,Schedule inspection within 7 days
AST032297,2026-05-25,0,0.4027068276920886,0,0.4027068276920886,HIGH,40.27,Schedule inspection within 7 days
AST032290,2026-05-25,0,0.5536136098059888,1,0.5536136098059888,HIGH,55.36,Schedule inspection within 7 days
AST032280,2026-05-25,0,0.5560319883975465,1,0.5560319883975465,HIGH,55.6,Schedule inspection within 7 days
AST032279,2026-05-25,0,0.5628742117849408,1,0.5628742117849408,HIGH,56.29,Schedule inspection within 7 days
AST032278,2026-05-25,0,0.425928620210822,0,0.425928620210822,HIGH,42.59,Schedule inspection within 7 days
AST032261,2026-05-25,0,0.5740300806037895,1,0.5740300806037895,HIGH,57.4,Schedule inspection within 7 days
AST032262,2026-05-25,0,0.4865782633314801,0,0.4865782633314801,HIGH,48.66,Schedule inspection within 7 days
AST032263,2026-05-25,1,0.5971436227346307,1,0.5971436227346307,HIGH,59.71,Schedule inspection within 7 days
AST032264,2026-05-25,0,0.6327008139747512,1,0.6327008139747512,CRITICAL,63.27,Immediate inspection
AST032265,2026-05-25,0,0.5562407738704609,1,0.5562407738704609,HIGH,55.62,Schedule inspection within 7 days
AST032266,2026-05-25,0,0.5997059270416097,1,0.5997059270416097,HIGH,59.97,Schedule inspection within 7 days
AST032267,2026-05-25,0,0.5969547686118527,1,0.5969547686118527,HIGH,59.7,Schedule inspection within 7 days
AST032268,2026-05-25,0,0.5547248571383953,1,0.5547248571383953,HIGH,55.47,Schedule inspection within 7 days
AST032269,2026-05-25,1,0.5830485013985245,1,0.5830485013985245,HIGH,58.3,Schedule inspection within 7 days
AST032270,2026-05-25,0,0.4986587726415324,0,0.4986587726415324,HIGH,49.87,Schedule inspection within 7 days
AST032271,2026-05-25,0,0.0024110602022951,0,0.0024110602022951,LOW,0.24,Routine monitoring
AST032272,2026-05-25,0,0.616371889319506,1,0.616371889319506,CRITICAL,61.64,Immediate inspection
AST032273,2026-05-25,1,0.6000424146271615,1,0.6000424146271615,CRITICAL,60.0,Immediate inspection
AST032274,2026-05-25,0,0.5548074125361598,1,0.5548074125361598,HIGH,55.48,Schedule inspection within 7 days
AST032275,2026-05-25,0,0.3971435688422037,0,0.3971435688422037,MEDIUM,39.71,Monitor asset condition
AST032276,2026-05-25,0,0.0020181430346761,0,0.0020181430346761,LOW,0.2,Routine monitoring
AST032277,2026-05-25,0,0.5936529743578824,1,0.5936529743578824,HIGH,59.37,Schedule inspection within 7 days
AST032220,2026-05-25,0,0.0017424404955982,0,0.0017424404955982,LOW,0.17,Routine monitoring
AST032298,2026-05-25,0,0.606407451716285,1,0.606407451716285,CRITICAL,60.64,Immediate inspection
AST032219,2026-05-25,0,0.6310721855351771,1,0.6310721855351771,CRITICAL,63.11,Immediate inspection
AST032217,2026-05-25,0,0.0020407337626749,0,0.0020407337626749,LOW,0.2,Routine monitoring
AST032160,2026-05-25,0,0.620322719815529,1,0.620322719815529,CRITICAL,62.03,Immediate inspection
AST032161,2026-05-25,0,0.4584313798528328,0,0.4584313798528328,HIGH,45.84,Schedule inspection within 7 days
AST032162,2026-05-25,0,0.2796503387504571,0,0.2796503387504571,MEDIUM,27.97,Monitor asset condition
AST032163,2026-05-25,0,0.5943573558445849,1,0.5943573558445849,HIGH,59.44,Schedule inspection within 7 days
AST032164,2026-05-25,1,0.4474245563393053,0,0.4474245563393053,HIGH,44.74,Schedule inspection within 7 days
AST032165,2026-05-25,0,0.4613735999959443,0,0.4613735999959443,HIGH,46.14,Schedule inspection within 7 days
AST032166,2026-05-25,0,0.0023620902720238,0,0.0023620902720238,LOW,0.24,Routine monitoring
AST032159,2026-05-25,0,0.5925452313401424,1,0.5925452313401424,HIGH,59.25,Schedule inspection within 7 days
AST032167,2026-05-25,0,0.5087029271664376,1,0.5087029271664376,HIGH,50.87,Schedule inspection within 7 days
AST032169,2026-05-25,0,0.434582062253559,0,0.434582062253559,HIGH,43.46,Schedule inspection within 7 days
AST032170,2026-05-25,0,0.4675342192630248,0,0.4675342192630248,HIGH,46.75,Schedule inspection within 7 days
AST032171,2026-05-25,0,0.0020294894983023,0,0.0020294894983023,LOW,0.2,Routine monitoring
AST032172,2026-05-25,0,0.575252098424287,1,0.575252098424287,HIGH,57.53,Schedule inspection within 7 days
AST032173,2026-05-25,0,0.4822598430817827,0,0.4822598430817827,HIGH,48.23,Schedule inspection within 7 days
AST032174,2026-05-25,0,0.4228475238295672,0,0.4228475238295672,HIGH,42.28,Schedule inspection within 7 days
AST032175,2026-05-25,1,0.6111063356692099,1,0.6111063356692099,CRITICAL,61.11,Immediate inspection
AST032168,2026-05-25,0,0.352680694068792,0,0.352680694068792,MEDIUM,35.27,Monitor asset condition
AST032176,2026-05-25,0,0.6054324871019529,1,0.6054324871019529,CRITICAL,60.54,Immediate inspection
AST032158,2026-05-25,0,0.5996260433393583,1,0.5996260433393583,HIGH,59.96,Schedule inspection within 7 days
AST032156,2026-05-25,0,0.4893416874198766,0,0.4893416874198766,HIGH,48.93,Schedule inspection within 7 days
AST032140,2026-05-25,1,0.6115346235357167,1,0.6115346235357167,CRITICAL,61.15,Immediate inspection
AST032141,2026-05-25,0,0.5881236374816402,1,0.5881236374816402,HIGH,58.81,Schedule inspection within 7 days
AST032142,2026-05-25,0,0.6218928645095625,1,0.6218928645095625,CRITICAL,62.19,Immediate inspection
AST032143,2026-05-25,0,0.6297036885908864,1,0.6297036885908864,CRITICAL,62.97,Immediate inspection
AST032144,2026-05-25,0,0.5628018943829043,1,0.5628018943829043,HIGH,56.28,Schedule inspection within 7 days
AST032145,2026-05-25,0,0.5292478431272791,1,0.5292478431272791,HIGH,52.92,Schedule inspection within 7 days
AST032146,2026-05-25,0,0.0013018106936959,0,0.0013018106936959,LOW,0.13,Routine monitoring
AST032157,2026-05-25,0,0.0021982018707697,0,0.0021982018707697,LOW,0.22,Routine monitoring
AST032147,2026-05-25,0,0.4315064229826069,0,0.4315064229826069,HIGH,43.15,Schedule inspection within 7 days
AST032149,2026-05-25,0,0.4374915364647178,0,0.4374915364647178,HIGH,43.75,Schedule inspection within 7 days
AST032150,2026-05-25,0,0.6121624346015979,1,0.6121624346015979,CRITICAL,61.22,Immediate inspection
AST032151,2026-05-25,0,0.5258007531831003,1,0.5258007531831003,HIGH,52.58,Schedule inspection within 7 days
AST032152,2026-05-25,0,0.6061491476533376,1,0.6061491476533376,CRITICAL,60.61,Immediate inspection
AST032153,2026-05-25,0,0.4345249587448235,0,0.4345249587448235,HIGH,43.45,Schedule inspection within 7 days
AST032154,2026-05-25,0,0.0020043377018791,0,0.0020043377018791,LOW,0.2,Routine monitoring
AST032155,2026-05-25,0,0.002219626855862,0,0.002219626855862,LOW,0.22,Routine monitoring
AST032148,2026-05-25,0,0.5285633236704455,1,0.5285633236704455,HIGH,52.86,Schedule inspection within 7 days
AST032177,2026-05-25,0,0.1603468811237971,0,0.1603468811237971,LOW,16.03,Routine monitoring
AST032178,2026-05-25,0,0.626091843924055,1,0.626091843924055,CRITICAL,62.61,Immediate inspection
AST032179,2026-05-25,0,0.5792827440119143,1,0.5792827440119143,HIGH,57.93,Schedule inspection within 7 days
AST032201,2026-05-25,0,0.4242731838552863,0,0.4242731838552863,HIGH,42.43,Schedule inspection within 7 days
AST032202,2026-05-25,1,0.5807732704244966,1,0.5807732704244966,HIGH,58.08,Schedule inspection within 7 days
AST032203,2026-05-25,0,0.5458506009911666,1,0.5458506009911666,HIGH,54.59,Schedule inspection within 7 days
AST032204,2026-05-25,0,0.0022159066941648,0,0.0022159066941648,LOW,0.22,Routine monitoring
AST032205,2026-05-25,0,0.611000732881869,1,0.611000732881869,CRITICAL,61.1,Immediate inspection
AST032206,2026-05-25,0,0.5856549280955243,1,0.5856549280955243,HIGH,58.57,Schedule inspection within 7 days
AST032207,2026-05-25,0,0.3879206678004008,0,0.3879206678004008,MEDIUM,38.79,Monitor asset condition
AST032200,2026-05-25,0,0.4256920023597569,0,0.4256920023597569,HIGH,42.57,Schedule inspection within 7 days
AST032208,2026-05-25,0,0.5713566272846107,1,0.5713566272846107,HIGH,57.14,Schedule inspection within 7 days
AST032210,2026-05-25,0,0.5869807508425767,1,0.5869807508425767,HIGH,58.7,Schedule inspection within 7 days
AST032211,2026-05-25,0,0.0013343579473115,0,0.0013343579473115,LOW,0.13,Routine monitoring
AST032212,2026-05-25,0,0.6338562246559873,1,0.6338562246559873,CRITICAL,63.39,Immediate inspection
AST032213,2026-05-25,0,0.0022366128150076,0,0.0022366128150076,LOW,0.22,Routine monitoring
AST032214,2026-05-25,0,0.319761576806328,0,0.319761576806328,MEDIUM,31.98,Monitor asset condition
AST032215,2026-05-25,0,0.4554226677962114,0,0.4554226677962114,HIGH,45.54,Schedule inspection within 7 days
AST032216,2026-05-25,0,0.3983534314534326,0,0.3983534314534326,MEDIUM,39.84,Monitor asset condition
AST032209,2026-05-25,0,0.0011688165300555,0,0.0011688165300555,LOW,0.12,Routine monitoring
AST032199,2026-05-25,0,0.0044287550611718,0,0.0044287550611718,LOW,0.44,Routine monitoring
AST032198,2026-05-25,0,0.4954751234637241,0,0.4954751234637241,HIGH,49.55,Schedule inspection within 7 days
AST032197,2026-05-25,0,0.4615545907474163,0,0.4615545907474163,HIGH,46.16,Schedule inspection within 7 days
AST032180,2026-05-25,0,0.5581403587064532,1,0.5581403587064532,HIGH,55.81,Schedule inspection within 7 days
AST032181,2026-05-25,0,0.6200035866896809,1,0.6200035866896809,CRITICAL,62.0,Immediate inspection
AST032182,2026-05-25,0,0.5715778297615581,1,0.5715778297615581,HIGH,57.16,Schedule inspection within 7 days
AST032183,2026-05-25,0,0.6023366337033791,1,0.6023366337033791,CRITICAL,60.23,Immediate inspection
AST032184,2026-05-25,0,0.549161248216344,1,0.549161248216344,HIGH,54.92,Schedule inspection within 7 days
AST032185,2026-05-25,0,0.5525146788023659,1,0.5525146788023659,HIGH,55.25,Schedule inspection within 7 days
AST032186,2026-05-25,0,0.4668977947133333,0,0.4668977947133333,HIGH,46.69,Schedule inspection within 7 days
AST032187,2026-05-25,0,0.6057779684073142,1,0.6057779684073142,CRITICAL,60.58,Immediate inspection
AST032188,2026-05-25,0,0.4641434390442403,0,0.4641434390442403,HIGH,46.41,Schedule inspection within 7 days
AST032189,2026-05-25,0,0.3648312717110637,0,0.3648312717110637,MEDIUM,36.48,Monitor asset condition
AST032190,2026-05-25,0,0.4615561550231485,0,0.4615561550231485,HIGH,46.16,Schedule inspection within 7 days
AST032191,2026-05-25,0,0.0016176139984844,0,0.0016176139984844,LOW,0.16,Routine monitoring
AST032192,2026-05-25,0,0.3618637595872448,0,0.3618637595872448,MEDIUM,36.19,Monitor asset condition
AST032193,2026-05-25,0,0.6085486877516918,1,0.6085486877516918,CRITICAL,60.85,Immediate inspection
AST032194,2026-05-25,1,0.6076877960868204,1,0.6076877960868204,CRITICAL,60.77,Immediate inspection
AST032195,2026-05-25,0,0.5990102122072356,1,0.5990102122072356,HIGH,59.9,Schedule inspection within 7 days
AST032196,2026-05-25,0,0.464002822487904,0,0.464002822487904,HIGH,46.4,Schedule inspection within 7 days
AST032218,2026-05-25,0,0.2993310786840301,0,0.2993310786840301,MEDIUM,29.93,Monitor asset condition
AST032299,2026-05-25,0,0.5426183563997381,1,0.5426183563997381,HIGH,54.26,Schedule inspection within 7 days
AST032300,2026-05-25,0,0.5807640499198459,1,0.5807640499198459,HIGH,58.08,Schedule inspection within 7 days
AST032301,2026-05-25,0,0.5797845995101617,1,0.5797845995101617,HIGH,57.98,Schedule inspection within 7 days
AST032404,2026-05-25,0,0.4276007407652826,0,0.4276007407652826,HIGH,42.76,Schedule inspection within 7 days
AST032405,2026-05-25,0,0.3842655319595209,0,0.3842655319595209,MEDIUM,38.43,Monitor asset condition
AST032406,2026-05-25,0,0.5536002030266848,1,0.5536002030266848,HIGH,55.36,Schedule inspection within 7 days
AST032407,2026-05-25,0,0.496937166147171,0,0.496937166147171,HIGH,49.69,Schedule inspection within 7 days
AST032408,2026-05-25,0,0.0017698467242511,0,0.0017698467242511,LOW,0.18,Routine monitoring
AST032409,2026-05-25,0,0.5194771846253537,1,0.5194771846253537,HIGH,51.95,Schedule inspection within 7 days
AST032410,2026-05-25,0,0.3242042656194429,0,0.3242042656194429,MEDIUM,32.42,Monitor asset condition
AST032403,2026-05-25,0,0.6394371165146208,1,0.6394371165146208,CRITICAL,63.94,Immediate inspection
AST032411,2026-05-25,0,0.5678762069194415,1,0.5678762069194415,HIGH,56.79,Schedule inspection within 7 days
AST032413,2026-05-25,0,0.5839885555489891,1,0.5839885555489891,HIGH,58.4,Schedule inspection within 7 days
AST032414,2026-05-25,0,0.6206925786731975,1,0.6206925786731975,CRITICAL,62.07,Immediate inspection
AST032415,2026-05-25,1,0.476088736533001,0,0.476088736533001,HIGH,47.61,Schedule inspection within 7 days
AST032416,2026-05-25,0,0.212418264534926,0,0.212418264534926,MEDIUM,21.24,Monitor asset condition
AST032417,2026-05-25,0,0.6186919241330713,1,0.6186919241330713,CRITICAL,61.87,Immediate inspection
AST032418,2026-05-25,0,0.4519901013459787,0,0.4519901013459787,HIGH,45.2,Schedule inspection within 7 days
AST032419,2026-05-25,0,0.335896650956876,0,0.335896650956876,MEDIUM,33.59,Monitor asset condition
AST032412,2026-05-25,0,0.4845472511633023,0,0.4845472511633023,HIGH,48.45,Schedule inspection within 7 days
AST032420,2026-05-25,0,0.0019565099716282,0,0.0019565099716282,LOW,0.2,Routine monitoring
AST032402,2026-05-25,0,0.5858859312582685,1,0.5858859312582685,HIGH,58.59,Schedule inspection within 7 days
AST032400,2026-05-25,0,0.5655361976325755,1,0.5655361976325755,HIGH,56.55,Schedule inspection within 7 days
AST032384,2026-05-25,0,0.5881504389956733,1,0.5881504389956733,HIGH,58.82,Schedule inspection within 7 days
AST032385,2026-05-25,0,0.0015651909358589,0,0.0015651909358589,LOW,0.16,Routine monitoring
AST032386,2026-05-25,0,0.624922293346246,1,0.624922293346246,CRITICAL,62.49,Immediate inspection
AST032387,2026-05-25,0,0.5511576264829597,1,0.5511576264829597,HIGH,55.12,Schedule inspection within 7 days
AST032388,2026-05-25,0,0.4012350817429779,0,0.4012350817429779,HIGH,40.12,Schedule inspection within 7 days
AST032389,2026-05-25,0,0.3874674586667058,0,0.3874674586667058,MEDIUM,38.75,Monitor asset condition
AST032390,2026-05-25,0,0.0010609669417024,0,0.0010609669417024,LOW,0.11,Routine monitoring
AST032401,2026-05-25,0,0.5804740679158908,1,0.5804740679158908,HIGH,58.05,Schedule inspection within 7 days
AST032391,2026-05-25,0,0.621628150646632,1,0.621628150646632,CRITICAL,62.16,Immediate inspection
AST032393,2026-05-25,0,0.5977262651496021,1,0.5977262651496021,HIGH,59.77,Schedule inspection within 7 days
AST032394,2026-05-25,0,0.6047832063485848,1,0.6047832063485848,CRITICAL,60.48,Immediate inspection
AST032395,2026-05-25,0,0.581724132167165,1,0.581724132167165,HIGH,58.17,Schedule inspection within 7 days
AST032396,2026-05-25,0,0.5993196047208182,1,0.5993196047208182,HIGH,59.93,Schedule inspection within 7 days
AST032397,2026-05-25,0,0.4506516739424208,0,0.4506516739424208,HIGH,45.07,Schedule inspection within 7 days
AST032398,2026-05-25,0,0.462295256250722,0,0.462295256250722,HIGH,46.23,Schedule inspection within 7 days
AST032399,2026-05-25,0,0.5414809857435925,1,0.5414809857435925,HIGH,54.15,Schedule inspection within 7 days
AST032392,2026-05-25,0,0.5961001038296124,1,0.5961001038296124,HIGH,59.61,Schedule inspection within 7 days
AST032421,2026-05-25,0,0.5103976465791917,1,0.5103976465791917,HIGH,51.04,Schedule inspection within 7 days
AST032422,2026-05-25,0,0.5395899915176398,1,0.5395899915176398,HIGH,53.96,Schedule inspection within 7 days
AST032423,2026-05-25,1,0.2747196462703103,0,0.2747196462703103,MEDIUM,27.47,Monitor asset condition
AST032445,2026-05-25,1,0.5190150763248301,1,0.5190150763248301,HIGH,51.9,Schedule inspection within 7 days
AST032446,2026-05-25,0,0.345374226148125,0,0.345374226148125,MEDIUM,34.54,Monitor asset condition
AST032447,2026-05-25,0,0.6004358409013221,1,0.6004358409013221,CRITICAL,60.04,Immediate inspection
AST032448,2026-05-25,0,0.0023454111965056,0,0.0023454111965056,LOW,0.23,Routine monitoring
AST032449,2026-05-25,0,0.6023065288437452,1,0.6023065288437452,CRITICAL,60.23,Immediate inspection
AST032450,2026-05-25,0,0.5978786292567835,1,0.5978786292567835,HIGH,59.79,Schedule inspection within 7 days
AST032451,2026-05-25,0,0.0020583498620748,0,0.0020583498620748,LOW,0.21,Routine monitoring
AST032444,2026-05-25,0,0.6131868167669521,1,0.6131868167669521,CRITICAL,61.32,Immediate inspection
AST032452,2026-05-25,0,0.527874042506581,1,0.527874042506581,HIGH,52.79,Schedule inspection within 7 days
AST032454,2026-05-25,0,0.0021026935151218,0,0.0021026935151218,LOW,0.21,Routine monitoring
AST032455,2026-05-25,0,0.5433973674737577,1,0.5433973674737577,HIGH,54.34,Schedule inspection within 7 days
AST032456,2026-05-25,0,0.4985132516301235,0,0.4985132516301235,HIGH,49.85,Schedule inspection within 7 days
AST032457,2026-05-25,0,0.4679586959009522,0,0.4679586959009522,HIGH,46.8,Schedule inspection within 7 days
AST032458,2026-05-25,0,0.5830175103746615,1,0.5830175103746615,HIGH,58.3,Schedule inspection within 7 days
AST032459,2026-05-25,0,0.4454256337206361,0,0.4454256337206361,HIGH,44.54,Schedule inspection within 7 days
AST032460,2026-05-25,0,0.566107657185059,1,0.566107657185059,HIGH,56.61,Schedule inspection within 7 days
AST032453,2026-05-25,0,0.4224315379579652,0,0.4224315379579652,HIGH,42.24,Schedule inspection within 7 days
AST032443,2026-05-25,0,0.595116527983242,1,0.595116527983242,HIGH,59.51,Schedule inspection within 7 days
AST032442,2026-05-25,0,0.002646225664303,0,0.002646225664303,LOW,0.26,Routine monitoring
AST032441,2026-05-25,0,0.0024132342134704,0,0.0024132342134704,LOW,0.24,Routine monitoring
AST032424,2026-05-25,0,0.5651808047191702,1,0.5651808047191702,HIGH,56.52,Schedule inspection within 7 days
AST032425,2026-05-25,0,0.5334647819917235,1,0.5334647819917235,HIGH,53.35,Schedule inspection within 7 days
AST032426,2026-05-25,0,0.6393341505714424,1,0.6393341505714424,CRITICAL,63.93,Immediate inspection
AST032427,2026-05-25,0,0.6099407221061682,1,0.6099407221061682,CRITICAL,60.99,Immediate inspection
AST032428,2026-05-25,0,0.5908630990502004,1,0.5908630990502004,HIGH,59.09,Schedule inspection within 7 days
AST032429,2026-05-25,0,0.5794542596912906,1,0.5794542596912906,HIGH,57.95,Schedule inspection within 7 days
AST032430,2026-05-25,1,0.568435167953119,1,0.568435167953119,HIGH,56.84,Schedule inspection within 7 days
AST032431,2026-05-25,0,0.5070853121624957,1,0.5070853121624957,HIGH,50.71,Schedule inspection within 7 days
AST032432,2026-05-25,0,0.4780808779535836,0,0.4780808779535836,HIGH,47.81,Schedule inspection within 7 days
AST032433,2026-05-25,1,0.5568331682236534,1,0.5568331682236534,HIGH,55.68,Schedule inspection within 7 days
AST032434,2026-05-25,0,0.2272869883875008,0,0.2272869883875008,MEDIUM,22.73,Monitor asset condition
AST032435,2026-05-25,0,0.5282302170603466,1,0.5282302170603466,HIGH,52.82,Schedule inspection within 7 days
AST032436,2026-05-25,0,0.6164384240445296,1,0.6164384240445296,CRITICAL,61.64,Immediate inspection
AST032437,2026-05-25,0,0.4131619991424707,0,0.4131619991424707,HIGH,41.32,Schedule inspection within 7 days
AST032438,2026-05-25,0,0.4055243226866891,0,0.4055243226866891,HIGH,40.55,Schedule inspection within 7 days
AST032439,2026-05-25,0,0.64423732169116,1,0.64423732169116,CRITICAL,64.42,Immediate inspection
AST032440,2026-05-25,0,0.0015296889725907,0,0.0015296889725907,LOW,0.15,Routine monitoring
AST032383,2026-05-25,0,0.545984645049967,1,0.545984645049967,HIGH,54.6,Schedule inspection within 7 days
AST032382,2026-05-25,0,0.5122263432575989,1,0.5122263432575989,HIGH,51.22,Schedule inspection within 7 days
AST032381,2026-05-25,0,0.5526215264212564,1,0.5526215264212564,HIGH,55.26,Schedule inspection within 7 days
AST032380,2026-05-25,0,0.4803956926907225,0,0.4803956926907225,HIGH,48.04,Schedule inspection within 7 days
AST032323,2026-05-25,0,0.5448575878673566,1,0.5448575878673566,HIGH,54.49,Schedule inspection within 7 days
AST032324,2026-05-25,0,0.5695996215348577,1,0.5695996215348577,HIGH,56.96,Schedule inspection within 7 days
AST032325,2026-05-25,0,0.6239746960884158,1,0.6239746960884158,CRITICAL,62.4,Immediate inspection
AST032326,2026-05-25,0,0.476975996307237,0,0.476975996307237,HIGH,47.7,Schedule inspection within 7 days
AST032327,2026-05-25,0,0.5505296020601247,1,0.5505296020601247,HIGH,55.05,Schedule inspection within 7 days
AST032328,2026-05-25,0,0.5352257399812348,1,0.5352257399812348,HIGH,53.52,Schedule inspection within 7 days
AST032329,2026-05-25,0,0.4800860686288277,0,0.4800860686288277,HIGH,48.01,Schedule inspection within 7 days
AST032322,2026-05-25,0,0.390407331444891,0,0.390407331444891,MEDIUM,39.04,Monitor asset condition
AST032330,2026-05-25,0,0.6179677942721182,1,0.6179677942721182,CRITICAL,61.8,Immediate inspection
AST032332,2026-05-25,0,0.626500180817041,1,0.626500180817041,CRITICAL,62.65,Immediate inspection
AST032333,2026-05-25,0,0.5951674522417697,1,0.5951674522417697,HIGH,59.52,Schedule inspection within 7 days
AST032334,2026-05-25,0,0.5796740294702238,1,0.5796740294702238,HIGH,57.97,Schedule inspection within 7 days
AST032335,2026-05-25,0,0.0008753448351854,0,0.0008753448351854,LOW,0.09,Routine monitoring
AST032336,2026-05-25,0,0.5601481649438956,1,0.5601481649438956,HIGH,56.01,Schedule inspection within 7 days
AST032337,2026-05-25,0,0.5882541940992755,1,0.5882541940992755,HIGH,58.83,Schedule inspection within 7 days
AST032338,2026-05-25,0,0.5209389471236292,1,0.5209389471236292,HIGH,52.09,Schedule inspection within 7 days
AST032331,2026-05-25,0,0.442229429438873,0,0.442229429438873,HIGH,44.22,Schedule inspection within 7 days
AST032321,2026-05-25,1,0.6182000375086826,1,0.6182000375086826,CRITICAL,61.82,Immediate inspection
AST032320,2026-05-25,0,0.0021316744028952,0,0.0021316744028952,LOW,0.21,Routine monitoring
AST032319,2026-05-25,0,0.6267148230875599,1,0.6267148230875599,CRITICAL,62.67,Immediate inspection
AST032302,2026-05-25,0,0.3762275218044578,0,0.3762275218044578,MEDIUM,37.62,Monitor asset condition
AST032303,2026-05-25,0,0.42861655961504,0,0.42861655961504,HIGH,42.86,Schedule inspection within 7 days
AST032304,2026-05-25,0,0.536961586867525,1,0.536961586867525,HIGH,53.7,Schedule inspection within 7 days
AST032305,2026-05-25,0,0.5531248459100074,1,0.5531248459100074,HIGH,55.31,Schedule inspection within 7 days
AST032306,2026-05-25,0,0.4747800667931466,0,0.4747800667931466,HIGH,47.48,Schedule inspection within 7 days
AST032307,2026-05-25,0,0.6217166466019068,1,0.6217166466019068,CRITICAL,62.17,Immediate inspection
AST032308,2026-05-25,0,0.0015653373534922,0,0.0015653373534922,LOW,0.16,Routine monitoring
AST032309,2026-05-25,0,0.4835813473943377,0,0.4835813473943377,HIGH,48.36,Schedule inspection within 7 days
AST032310,2026-05-25,0,0.589055982181066,1,0.589055982181066,HIGH,58.91,Schedule inspection within 7 days
AST032311,2026-05-25,1,0.3577760627125901,0,0.3577760627125901,MEDIUM,35.78,Monitor asset condition
AST032312,2026-05-25,0,0.0021509453695992,0,0.0021509453695992,LOW,0.22,Routine monitoring
AST032313,2026-05-25,0,0.5242009026289312,1,0.5242009026289312,HIGH,52.42,Schedule inspection within 7 days
AST032314,2026-05-25,0,0.4259094941816997,0,0.4259094941816997,HIGH,42.59,Schedule inspection within 7 days
AST032315,2026-05-25,0,0.5944300372038834,1,0.5944300372038834,HIGH,59.44,Schedule inspection within 7 days
AST032316,2026-05-25,1,0.4663107744577836,0,0.4663107744577836,HIGH,46.63,Schedule inspection within 7 days
AST032317,2026-05-25,0,0.586420535290249,1,0.586420535290249,HIGH,58.64,Schedule inspection within 7 days
AST032318,2026-05-25,0,0.0022543667856968,0,0.0022543667856968,LOW,0.23,Routine monitoring
AST032339,2026-05-25,1,0.6035610259988509,1,0.6035610259988509,CRITICAL,60.36,Immediate inspection
AST032139,2026-05-25,0,0.6031347841891546,1,0.6031347841891546,CRITICAL,60.31,Immediate inspection
AST032340,2026-05-25,0,0.5854640335144095,1,0.5854640335144095,HIGH,58.55,Schedule inspection within 7 days
AST032342,2026-05-25,0,0.5730905089316792,1,0.5730905089316792,HIGH,57.31,Schedule inspection within 7 days
AST032364,2026-05-25,0,0.3872516973288422,0,0.3872516973288422,MEDIUM,38.73,Monitor asset condition
AST032365,2026-05-25,0,0.60719874836138,1,0.60719874836138,CRITICAL,60.72,Immediate inspection
AST032366,2026-05-25,0,0.0013894986769136,0,0.0013894986769136,LOW,0.14,Routine monitoring
AST032367,2026-05-25,1,0.4991024618384885,0,0.4991024618384885,HIGH,49.91,Schedule inspection within 7 days
AST032368,2026-05-25,0,0.4540881400777753,0,0.4540881400777753,HIGH,45.41,Schedule inspection within 7 days
AST032369,2026-05-25,0,0.572322279446505,1,0.572322279446505,HIGH,57.23,Schedule inspection within 7 days
AST032370,2026-05-25,0,0.55741786329472,1,0.55741786329472,HIGH,55.74,Schedule inspection within 7 days
AST032363,2026-05-25,0,0.6238090167447886,1,0.6238090167447886,CRITICAL,62.38,Immediate inspection
AST032371,2026-05-25,0,0.0026020717005352,0,0.0026020717005352,LOW,0.26,Routine monitoring
AST032373,2026-05-25,0,0.5786657948083299,1,0.5786657948083299,HIGH,57.87,Schedule inspection within 7 days
AST032374,2026-05-25,0,0.4458529953292736,0,0.4458529953292736,HIGH,44.59,Schedule inspection within 7 days
AST032375,2026-05-25,0,0.4553369441630288,0,0.4553369441630288,HIGH,45.53,Schedule inspection within 7 days
